0.80221		841.981		36.798468		841.981
1.10991		843.955		36.798902		843.955
1.17910		845.928		36.800238		845.928
0.87671		847.901		36.800845		847.901
1.03623		849.874		36.801279		849.874
1.02210		851.847		36.802365		851.847
0.63472		853.820		36.802787		853.820
0.70910		855.793		36.802957		855.793
1.14490		857.766		36.803537		857.766
1.24136		859.739		36.804781		859.739
0.96289		861.712		36.805611		861.712
0.79570		863.685		36.806042		863.685
0.96638		865.658		36.806448		865.658
1.20580		867.631		36.807301		867.631
1.13080		869.604		36.808340		869.604
0.93575		871.577		36.808980		871.577
0.95098		873.549		36.809459		873.549
0.88826		875.522		36.810125		875.522
0.84981		877.495		36.810509		877.495
0.90107		879.468		36.811098		879.468
0.99196		881.441		36.811569		881.441
1.04509		883.413		36.812394		883.413
0.83105		885.386		36.812997		885.386
0.79746		887.359		36.813326		887.359
1.01900		889.332		36.813851		889.332
1.02054		891.304		36.814704		891.304
0.86956		893.277		36.815211		893.277
1.06240		895.151		36.815622		895.151
1.26207		897.222		36.816781		897.222
1.05171		899.195		36.817849		899.195
0.73201		901.168		36.818378		901.168
0.93742		903.140		36.818584		903.140
1.16956		905.113		36.819628		905.113
1.08177		907.085		36.820332		907.085
1.06282		909.058		36.821148		909.058
0.96967		911.030		36.821834		911.030
0.85780		913.003		36.822367		913.003
0.96511		914.975		36.822774		914.975
1.00558		916.948		36.823642		916.948
0.80818		918.920		36.824111		918.920
0.89863		920.893		36.824492		920.893
0.98152		922.865		36.825217		922.865
0.89331		924.837		36.825751		924.837
0.90719		926.810		36.826250		926.810
0.83638		928.782		36.826825		928.782
0.83542		930.754		36.827164		930.754
1.05359		932.727		36.827693		932.727
1.07238		934.699		36.828605		934.699
0.81551		936.671		36.829300		936.671
0.81123		938.643		36.829574		938.643
0.90072		940.616		36.830191		940.616
0.89859		942.588		36.830634		942.588
0.83447		944.560		36.831223		944.560
0.67591		946.532		36.831552		946.532
0.96127		948.504		36.831841		948.504
1.20483		950.477		36.832939		950.477
1.14008		952.449		36.833811		952.449
0.82795		954.421		36.834682		954.421
0.75175		956.393		36.834866		956.393
1.04574		958.365		36.835541		958.365
1.06375		960.337		36.836348		960.337
1.06379		962.309		36.837060		962.309
1.13596		964.281		36.837867		964.281
1.15608		966.253		36.838789		966.253
1.05729		968.225		36.839646		968.225
0.96722		970.197		36.840294		970.197
0.93526		972.169		36.840914		972.169
0.85830		974.141		36.841467		974.141
0.74460		976.211		36.841915		976.211
0.83331		978.183		36.842248		978.183
